basin,product,peak_timing,missed_peaks,mape_peak
07291000,MSWEP,0.4782608695652174,0.37142857142857144,39.46328464786802
07299670,CARAVAN,0.6666666666666666,0.5797101449275363,56.53092460136453
07299670,CHIRPS,0.4444444444444444,0.4927536231884058,42.96386106128737
07299670,MSWEP,0.36507936507936506,0.34782608695652173,32.458088332757804
07315200,CARAVAN,0.6875,0.6857142857142857,68.57075595575786
07315200,CHIRPS,0.75,0.6142857142857143,51.03342918553137
07315200,MSWEP,0.34375,0.4714285714285714,39.70169037267054
07335700,CARAVAN,1.2352941176470589,0.5942028985507246,74.84326195040086
07335700,CHIRPS,0.5294117647058824,0.4927536231884058,42.97769259191763
07335700,MSWEP,0.4852941176470588,0.5072463768115942,42.792911454836705
07340300,CARAVAN,1.0857142857142856,0.7142857142857143,70.19149560829263
07340300,CHIRPS,0.34285714285714286,0.4857142857142857,37.46378031023892
07340300,MSWEP,0.5,0.42857142857142855,42.08596218030918
07346045,CARAVAN,0.696969696969697,0.5373134328358209,75.80609739687911
07346045,CHIRPS,0.3939393939393939,0.44776119402985076,45.656116255178134
07346045,MSWEP,0.4090909090909091,0.2835820895522388,43.25908866589279
07359610,CARAVAN,0.835820895522388,0.6911764705882353,62.98443045448398
07359610,CHIRPS,0.3283582089552239,0.4411764705882353,32.620328532735954
07359610,MSWEP,0.31343283582089554,0.47058823529411764,30.959140021765542
07362100,CARAVAN,0.9855072463768116,0.5714285714285714,72.13645550609667
07362100,CHIRPS,0.4927536231884058,0.5714285714285714,48.75502759025901
07362100,MSWEP,0.463768115942029,0.5142857142857142,42.00361580265481
07375000,CARAVAN,0.8405797101449275,0.5652173913043478,66.39728204320848
07375000,CHIRPS,0.463768115942029,0.3333333333333333,36.09540002117192
07375000,MSWEP,0.5072463768115942,0.3188405797101449,41.99442027303816
08013000,CARAVAN,0.6417910447761194,0.5588235294117647,61.85098526559839
08013000,CHIRPS,0.5373134328358209,0.4852941176470588,43.5039629761637
08013000,MSWEP,0.3283582089552239,0.29411764705882354,39.18504192693932
08014500,CARAVAN,0.6521739130434783,0.5492957746478874,61.08172876474526
