basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
CAMELS_UY_10,0.47876882553100586,0.7381256222724915,0.8591423760195347,0.484736365418296,1.2600870002330078,0.8636007308959961,1.4233752489089966,0.33141531051033096,48.898582458496094,-28.434598922729492,66.59248352050781,2.0,0.6923076923076923,30.85551643371582
CAMELS_UY_11,-0.019986510276794434,2.572772979736328,1.60398658963731,0.4691876733079201,1.2607597562844777,0.6346093416213989,1.283294439315796,0.17507149051704507,14.971834182739258,63.90144348144531,41.86551284790039,1.0,0.36,48.86003494262695
CAMELS_UY_15,0.8066324591636658,0.7555850148200989,0.8692439328635541,0.628093481257191,0.9414947132312957,0.9099663496017456,1.356069564819336,0.1428723529294345,-6.35605001449585,-15.656174659729004,-29.247920989990234,0.4444444444444444,0.2413793103448276,27.452669143676758
CAMELS_UY_16,0.32158029079437256,5.495663642883301,2.344283183167789,0.595530830009174,0.8776652016439684,0.6225831508636475,1.0786513090133667,0.031029430378500915,-13.049972534179688,-8.583259582519531,-762.0266723632812,1.0,0.3225806451612903,44.179603576660156
CAMELS_UY_2,0.4756491780281067,3.219862222671509,1.7943974539302905,0.6204148761193479,1.2755663343704742,0.8308649063110352,1.198850154876709,0.13010866550204409,42.76860809326172,-19.738595962524414,51.0169677734375,1.7894736842105263,0.7555555555555555,51.10475540161133
CAMELS_UY_3,0.8223993182182312,1.6765940189361572,1.294833587352505,0.8270783110378046,1.1109372666009414,0.9273242950439453,1.110964298248291,0.06178108240128905,15.554584503173828,-21.63172149658203,67.50194549560547,0.6190476190476191,0.3469387755102041,29.15635108947754
CAMELS_UY_5,0.7506766319274902,5.413139343261719,2.326615426593256,0.6813418174191755,1.0938990774238602,0.8959435224533081,1.286178708076477,0.11336446485426178,14.679672241210938,-10.91004467010498,-75.82618713378906,0.6875,0.5,33.139949798583984
CAMELS_UY_6,0.8059389591217041,1.8696357011795044,1.3673462257890299,0.7014537690779727,1.1868081568770352,0.9393524527549744,1.224843144416809,0.12332640512454453,18.95374870300293,-20.644987106323242,84.212158203125,1.25,0.5897435897435898,25.42458152770996
CAMELS_UY_7,0.5333972573280334,8.255809783935547,2.873292498847889,0.5588019972875693,1.0320957058016065,0.7846073508262634,1.3837076425552368,0.14477903481399199,1.619452953338623,-16.501386642456055,68.76728057861328,1.0526315789473684,0.5918367346938775,41.057701110839844
CAMELS_UY_8,0.6533744931221008,5.415646553039551,2.32715417474639,0.4250665021620643,1.0619576904615045,0.8532778024673462,1.5524331331253052,0.1765252645205684,3.385915517807007,-10.710464477539062,-87.2732162475586,0.6190476190476191,0.35185185185185186,39.89138412475586
CAMELS_UY_9,0.8414218425750732,0.8531185388565063,0.923644162465452,0.8514033496796531,0.9392547160249767,0.9199849367141724,1.109492301940918,0.06766901449422548,-3.2803921699523926,-32.211273193359375,78.72520446777344,1.6666666666666667,0.5588235294117647,26.985624313354492
