basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
CAMELS_UY_10,0.5108744502067566,0.6926602125167847,0.8322621056595,0.5039618536917927,1.3192513259701826,0.8835735321044922,1.3613548278808594,0.28286615920537755,51.32120132446289,-16.215030670166016,-180.46914672851562,2.176470588235294,0.717948717948718,27.506956100463867
CAMELS_UY_11,-0.035411953926086426,2.6116816997528076,1.6160698313355173,0.4958001407092568,1.2716671172744718,0.6282496452331543,1.2054656744003296,0.12697457416061222,14.775169372558594,87.50045013427734,-4.0134453773498535,1.0,0.38,50.47400665283203
CAMELS_UY_15,0.8065807819366455,0.7557868957519531,0.8693600495490652,0.7953157673837719,0.8873361127633321,0.8999041318893433,1.1385037899017334,0.0555744380808726,-10.323342323303223,-15.067889213562012,-322.5875244140625,0.3888888888888889,0.3620689655172414,31.269269943237305
CAMELS_UY_16,0.28104841709136963,5.823999404907227,2.4132963773451506,0.566578315426066,0.8651047408717543,0.5955338478088379,0.9221234917640686,-0.030723760081402623,-12.927979469299316,-5.254312992095947,-591.5383911132812,0.9090909090909091,0.3225806451612903,48.10011291503906
CAMELS_UY_2,0.6506743431091309,2.1450917720794678,1.4646131817239212,0.7707799405727336,1.1488474825804513,0.8595982789993286,1.1033132076263428,0.06759836473058185,22.557004928588867,-10.521334648132324,-359.297607421875,1.9473684210526316,0.7333333333333333,44.46788787841797
CAMELS_UY_3,0.844891369342804,1.4642634391784668,1.2100675349659071,0.9156738107011839,1.03670103076784,0.9258812069892883,1.0164421796798706,0.009154422733926722,5.345190525054932,-10.455824851989746,12.526620864868164,0.7619047619047619,0.3469387755102041,29.16278839111328
CAMELS_UY_5,0.7849932312965393,4.668080806732178,2.160574184501004,0.7815318015782606,1.0680467444581165,0.9040026664733887,1.1840720176696777,0.07291676900229313,12.565584182739258,-7.477447509765625,-20.410629272460938,0.75,0.46296296296296297,35.43140411376953
CAMELS_UY_6,0.8788493871688843,1.1671969890594482,1.0803689134084933,0.8840260224136236,1.0576888408010074,0.9453161954879761,1.084449052810669,0.04632028234339115,5.7475762367248535,-7.837586879730225,-117.11181640625,1.35,0.5128205128205128,27.64975357055664
CAMELS_UY_7,0.5923441648483276,7.212835788726807,2.6856723159623934,0.714563213560697,0.938989047842585,0.7873773574829102,1.1803979873657227,0.06806705808748235,-8.315420150756836,-2.642169952392578,-200.64671325683594,1.0526315789473684,0.5306122448979592,44.74382400512695
CAMELS_UY_8,0.7029841542243958,4.640549659729004,2.1541935056370876,0.5411684789388773,1.0257910343906596,0.8650890588760376,1.4377901554107666,0.1398920806506502,0.02734322100877762,-1.276583194732666,-36.825443267822266,0.47619047619047616,0.37037037037037035,43.96782684326172
CAMELS_UY_9,0.8253186345100403,0.9397505521774292,0.9694073200556251,0.8482382159197167,0.8955755021418675,0.9093990325927734,1.0625989437103271,0.03868775894476661,-11.870927810668945,-22.16241455078125,-92.89949798583984,1.3888888888888888,0.5,32.63298034667969
