basin_id,Peak-Timing,Missed-Peaks
CAMELS_UY_10,2.0,0.375
CAMELS_UY_11,1.2,0.5833333333333334
CAMELS_UY_16,0.25,0.14285714285714285
CAMELS_UY_2,1.7777777777777777,0.36363636363636365
CAMELS_UY_3,0.36363636363636365,0.5454545454545454
CAMELS_UY_5,1.0,0.6923076923076923
CAMELS_UY_6,0.8181818181818182,0.3333333333333333
CAMELS_UY_7,0.875,0.5
CAMELS_UY_8,1.2222222222222223,0.4166666666666667
CAMELS_UY_9,2.2222222222222223,0.2
