basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
camels_01411300,0.7150062918663025,0.48537883162498474,0.6966913460241807,0.5509921583123825,0.6040057270083397,0.9268818497657776,0.8013789653778076,-0.19963469038292656,-36.578365325927734,-4.819047927856445,24.762361526489258,0.25,0.4339622641509434,35.27025604248047
camels_01491000,0.7913508415222168,0.9174109697341919,0.957815728485491,0.865187578847713,0.9219953104917458,0.8901529908180237,1.0048261880874634,0.002748281059407715,-11.064801216125488,7.864851474761963,56.54197311401367,0.3333333333333333,0.3137254901960784,45.85397720336914
camels_01644000,0.7964498996734619,0.7818217277526855,0.8842068353912932,0.782181103182265,0.8430367122640411,0.8959749341011047,0.8905176520347595,-0.05931807038125629,-9.212296485900879,-9.39693832397461,90.21907043457031,0.045454545454545456,0.18867924528301888,32.67097091674805
camels_01664000,0.781514048576355,0.9864066243171692,0.9931800563428412,0.7536845070333165,0.8321480074811188,0.8899514675140381,0.8572192192077637,-0.0846078830920342,-13.556236267089844,-3.0537028312683105,72.43089294433594,0.09523809523809523,0.2542372881355932,36.22589874267578
camels_01667500,0.7500371932983398,1.8647947311401367,1.3655748720374643,0.6979570099623894,0.7567941803722863,0.8766340613365173,0.8701472282409668,-0.063941935704629,-13.921229362487793,-0.2695471942424774,75.25078582763672,0.0,0.2631578947368421,34.01140594482422
camels_02028500,0.5919926166534424,3.1245861053466797,1.767649882003413,0.49092904753437294,0.6385954204944732,0.8083317279815674,0.6970095038414001,-0.18054673788653303,-32.76768493652344,-5.409454345703125,70.72613525390625,0.3333333333333333,0.2777777777777778,41.97132873535156
camels_02038850,0.633048951625824,1.877956748008728,1.370385620184599,0.6237054738240628,0.7531662412059688,0.8032212257385254,0.7951859831809998,-0.09803051323607494,-11.960653305053711,45.14453887939453,34.998023986816406,0.2916666666666667,0.375,52.82754135131836
camels_02051500,0.8320894241333008,0.5091675519943237,0.7135597746470325,0.7615160694684007,0.8061225460769578,0.9211335182189941,0.8856925368309021,-0.0563041799721667,-23.701370239257812,-2.1762616634368896,40.11316680908203,0.5263157894736842,0.2037037037037037,38.43251419067383
camels_02053200,0.7416000366210938,1.274689793586731,1.1290216089990177,0.8115608017199947,0.8744721683496486,0.8613125085830688,0.9772431254386902,-0.009273370233735347,-19.74413299560547,-37.253692626953125,90.11610412597656,0.6875,0.4888888888888889,30.261808395385742
camels_02053800,0.6778671741485596,0.9952837824821472,0.997639104326884,0.779114238872054,0.8845896393007867,0.826678991317749,0.9263060688972473,-0.04666115249153816,-11.489896774291992,-2.9757602214813232,43.75944519042969,0.1,0.3392857142857143,32.0351676940918
