date,precip_mm
2009-01-01,0.2604166567325592
2009-01-02,0.8020833134651184
2009-01-03,0.02083333395421505
2009-01-04,0.0
2009-01-05,0.0
2009-01-06,0.0
2009-01-07,0.0416666679084301
2009-01-08,1.3125
2009-01-09,0.0
2009-01-10,0.1041666641831398
2009-01-11,0.8958333134651184
2009-01-12,0.1875
2009-01-13,20.0
2009-01-14,1.0416666269302368
2009-01-15,0.1458333283662796
2009-01-16,0.1041666641831398
2009-01-17,0.0
2009-01-18,1.90625
2009-01-19,0.9166666865348816
2009-01-20,0.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-24,0.0
2009-01-25,0.0729166641831398
2009-01-26,0.1354166716337204
2009-01-27,0.4479166567325592
2009-01-28,7.541666507720947
2009-01-29,13.9375
2009-01-30,9.322916984558105
2009-01-31,0.7916666865348816
2009-02-01,0.4270833432674408
2009-02-02,0.0
2009-02-03,5.9375
2009-02-04,0.375
2009-02-05,0.0
2009-02-06,0.7708333134651184
2009-02-07,0.0
2009-02-08,0.8854166865348816
2009-02-09,0.0
2009-02-10,0.9166666865348816
2009-02-11,16.125
2009-02-12,0.0
2009-02-13,0.0
2009-02-14,0.0
2009-02-15,0.0
2009-02-16,5.25
2009-02-17,0.3125
2009-02-18,1.0104166269302368
2009-02-19,3.4479167461395264
2009-02-20,12.260416984558105
2009-02-21,1.1041666269302368
2009-02-22,6.708333492279053
2009-02-23,0.6041666865348816
2009-02-24,0.78125
2009-02-25,1.2708333730697632
2009-02-26,1.0208333730697632
2009-02-27,0.5625
2009-02-28,1.8541666269302368
2009-03-01,0.6666666865348816
2009-03-02,1.15625
2009-03-03,0.3020833432674408
2009-03-04,34.45833206176758
2009-03-05,0.6354166865348816
2009-03-06,0.0
2009-03-07,0.09375
2009-03-08,0.1458333283662796
2009-03-09,0.5625
2009-03-10,1.8958333730697632
2009-03-11,50.90625
2009-03-12,1.59375
2009-03-13,0.0
2009-03-14,0.0
2009-03-15,16.88541603088379
2009-03-16,0.0729166641831398
2009-03-17,15.239583015441895
2009-03-18,0.0
2009-03-19,0.2291666716337204
2009-03-20,0.2291666716337204
2009-03-21,0.1666666716337204
2009-03-22,0.1041666641831398
2009-03-23,0.1666666716337204
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,3.4270832538604736
2009-03-28,0.0
2009-03-29,0.0
2009-03-30,0.0
2009-03-31,0.4479166567325592
2009-04-01,0.0
2009-04-02,0.0
2009-04-03,0.5520833134651184
2009-04-04,2.2291667461395264
2009-04-05,0.0
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-09,0.0
2009-04-10,0.4166666567325592
2009-04-11,0.0
2009-04-12,0.0
2009-04-13,0.0
2009-04-14,0.0416666679084301
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-18,2.03125
2009-04-19,1.28125
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,0.0833333358168602
2009-04-23,0.0
2009-04-24,0.0
2009-04-25,0.375
2009-04-26,0.02083333395421505
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,0.0
2009-05-02,0.0
2009-05-03,0.0
2009-05-04,0.0
2009-05-05,5.260416507720947
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-09,0.0
2009-05-10,0.0
2009-05-11,1.1770833730697632
2009-05-12,17.71875
2009-05-13,10.333333015441895
2009-05-14,1.2395833730697632
2009-05-15,0.0
2009-05-16,0.0
2009-05-17,0.0625
2009-05-18,4.322916507720947
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,0.0
2009-05-22,0.0
2009-05-23,0.0
2009-05-24,0.0
2009-05-25,0.0
2009-05-26,0.34375
2009-05-27,0.1979166716337204
2009-05-28,0.0
2009-05-29,0.0
2009-05-30,16.28125
2009-05-31,10.645833015441895
2009-06-01,0.0
2009-06-02,0.3229166567325592
2009-06-03,0.0
2009-06-04,0.0
2009-06-05,0.0
2009-06-06,0.0
2009-06-07,0.0
2009-06-08,0.0
2009-06-09,0.010416666977107525
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,0.0
2009-06-13,0.0
2009-06-14,0.0
2009-06-15,0.0729166641831398
2009-06-16,0.1145833358168602
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-20,0.6875
2009-06-21,21.65625
2009-06-22,7.666666507720947
2009-06-23,1.09375
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-27,0.0
2009-06-28,0.0
2009-06-29,37.94791793823242
2009-06-30,0.0
2009-07-01,0.0
2009-07-02,0.0
2009-07-03,0.0
2009-07-04,0.0
2009-07-05,7.979166507720947
2009-07-06,15.875
2009-07-07,0.2604166567325592
2009-07-08,0.9791666865348816
2009-07-09,0.0
2009-07-10,0.0416666679084301
2009-07-11,0.0
2009-07-12,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.375
2009-07-16,0.8229166865348816
2009-07-17,0.0
2009-07-18,0.125
2009-07-19,0.25
2009-07-20,0.0
2009-07-21,13.989583015441895
2009-07-22,2.84375
2009-07-23,0.0
2009-07-24,0.0
2009-07-25,0.0
2009-07-26,0.0
2009-07-27,0.0
2009-07-28,0.0
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.0
2009-08-01,0.0416666679084301
2009-08-02,6.927083492279053
2009-08-03,0.010416666977107525
2009-08-04,0.0
2009-08-05,9.166666984558105
2009-08-06,0.4583333432674408
2009-08-07,0.0
2009-08-08,0.5833333134651184
2009-08-09,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,0.0
2009-08-15,0.1666666716337204
2009-08-16,17.11458396911621
2009-08-17,5.239583492279053
2009-08-18,0.0
2009-08-19,23.23958396911621
2009-08-20,23.11458396911621
2009-08-21,0.0
2009-08-22,0.0
2009-08-23,0.1979166716337204
2009-08-24,0.0
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,0.0
2009-08-28,0.0
2009-08-29,0.0
2009-08-30,0.0
2009-08-31,4.145833492279053
2009-09-01,17.34375
2009-09-02,5.8125
2009-09-03,2.34375
2009-09-04,3.6979167461395264
2009-09-05,0.2708333432674408
2009-09-06,0.0
2009-09-07,11.041666984558105
2009-09-08,0.375
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-12,4.53125
2009-09-13,0.0
2009-09-14,0.0
2009-09-15,0.0
2009-09-16,0.0625
2009-09-17,5.375
2009-09-18,25.82291603088379
2009-09-19,0.2291666716337204
2009-09-20,0.0
2009-09-21,0.0
2009-09-22,0.0416666679084301
2009-09-23,0.4166666567325592
2009-09-24,0.2708333432674408
2009-09-25,0.0
2009-09-26,0.0
2009-09-27,0.1458333283662796
2009-09-28,0.9583333134651184
2009-09-29,0.3541666567325592
2009-09-30,0.0
2009-10-01,8.25
2009-10-02,0.1041666641831398
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,48.55208206176758
2009-10-06,0.0729166641831398
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,21.875
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.1875
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.09375
