date,precip_mm
2009-01-01,0.1314796656370163
2009-01-02,0.8667159080505371
2009-01-03,0.20259186625480652
2009-01-04,0.0022145670372992754
2009-01-05,8.202099706977606e-05
2009-01-06,0.0002460629912093282
2009-01-07,0.17929789423942566
2009-01-08,0.5177985429763794
2009-01-09,0.007627952843904495
2009-01-10,0.3747539222240448
2009-01-11,0.28182414174079895
2009-01-12,0.03305446356534958
2009-01-13,18.877788543701172
2009-01-14,0.07562336325645447
2009-01-15,0.11925853043794632
2009-01-16,0.02944553829729557
2009-01-17,0.20111548900604248
2009-01-18,4.175853252410889
2009-01-19,0.2280183732509613
2009-01-20,0.0
2009-01-21,0.00032808398827910423
2009-01-22,0.0002460629912093282
2009-01-23,0.0
2009-01-24,0.0
2009-01-25,1.1122866868972778
2009-01-26,0.8946030139923096
2009-01-27,1.6110564470291138
2009-01-28,10.486302375793457
2009-01-29,17.996145248413086
2009-01-30,5.963664531707764
2009-01-31,0.523047924041748
2009-02-01,0.3708169162273407
2009-02-02,0.6414862275123596
2009-02-03,22.15969467163086
2009-02-04,0.17667323350906372
2009-02-05,0.6034284830093384
2009-02-06,0.6132709980010986
2009-02-07,0.0717683732509613
2009-02-08,0.07619750499725342
2009-02-09,0.012057086452841759
2009-02-10,10.03125
2009-02-11,10.790682792663574
2009-02-12,0.0
2009-02-13,0.0
2009-02-14,0.0
2009-02-15,0.055774278938770294
2009-02-16,6.541092395782471
2009-02-17,1.058316946029663
2009-02-18,2.2787892818450928
2009-02-19,3.5903871059417725
2009-02-20,13.035432815551758
2009-02-21,3.1012959480285645
2009-02-22,7.91601037979126
2009-02-23,1.1572343111038208
2009-02-24,0.493930459022522
2009-02-25,0.8587598204612732
2009-02-26,1.3252133131027222
2009-02-27,1.2326935529708862
2009-02-28,0.6794619560241699
2009-03-01,0.9096949100494385
2009-03-02,2.420193672180176
2009-03-03,9.721128463745117
2009-03-04,51.42609786987305
2009-03-05,0.34243765473365784
2009-03-06,0.06471456587314606
2009-03-07,0.6726542115211487
2009-03-08,0.2300688922405243
2009-03-09,0.3315288722515106
2009-03-10,1.3134843111038208
2009-03-11,17.400426864624023
2009-03-12,3.3238189220428467
2009-03-13,0.013041338883340359
2009-03-14,1.5984251499176025
2009-03-15,8.298064231872559
2009-03-16,1.4866305589675903
2009-03-17,15.628608703613281
2009-03-18,0.0010662729619070888
2009-03-19,0.037975721061229706
2009-03-20,0.11056430637836456
2009-03-21,0.003198819002136588
2009-03-22,0.0016404199413955212
2009-03-23,0.08046259731054306
2009-03-24,0.04125656187534332
2009-03-25,0.024360235780477524
2009-03-26,0.04486548528075218
2009-03-27,0.49573490023612976
2009-03-28,0.0
2009-03-29,0.0009022309677675366
2009-03-30,0.0008202099706977606
2009-03-31,3.145259141921997
2009-04-01,0.0036089238710701466
2009-04-02,1.7050524950027466
2009-04-03,3.651984930038452
2009-04-04,9.986384391784668
2009-04-05,0.005577427800744772
2009-04-06,0.0023786090314388275
2009-04-07,0.00672572199255228
2009-04-08,0.01345144398510456
2009-04-09,0.00516732269898057
2009-04-10,0.022309711202979088
2009-04-11,0.026082677766680717
2009-04-12,0.0
2009-04-13,0.00016404199413955212
2009-04-14,0.4525918662548065
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,0.0
2009-04-18,3.191437005996704
2009-04-19,0.9835137724876404
2009-04-20,0.014353674836456776
2009-04-21,0.07734580338001251
2009-04-22,0.41789698600769043
2009-04-23,0.0004921259824186563
2009-04-24,0.0
2009-04-25,0.09137139469385147
2009-04-26,0.018946850672364235
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,0.0002460629912093282
2009-05-01,0.0018044619355350733
2009-05-02,0.0009842519648373127
2009-05-03,8.202099706977606e-05
2009-05-04,0.05265748128294945
2009-05-05,1.7475394010543823
2009-05-06,0.04494750499725342
2009-05-07,0.02009514346718788
2009-05-08,0.013287401758134365
2009-05-09,0.001476377947255969
2009-05-10,0.016486220061779022
2009-05-11,1.7258038520812988
2009-05-12,16.72227668762207
2009-05-13,20.11532211303711
2009-05-14,0.8613845109939575
2009-05-15,0.0
2009-05-16,0.0035269029904156923
2009-05-17,0.0574146993458271
2009-05-18,3.1950459480285645
2009-05-19,0.06332021206617355
2009-05-20,0.5659449100494385
2009-05-21,0.008858268149197102
2009-05-22,0.0002460629912093282
2009-05-23,0.0
2009-05-24,0.007545931730419397
2009-05-25,0.041748687624931335
2009-05-26,0.8190616965293884
2009-05-27,0.27239173650741577
2009-05-28,0.0011482939589768648
2009-05-29,0.035104986280202866
2009-05-30,24.51320457458496
2009-05-31,5.331938743591309
2009-06-01,0.025180445984005928
2009-06-02,0.05544619262218475
2009-06-03,0.0
2009-06-04,0.12171915918588638
2009-06-05,0.004839238710701466
2009-06-06,0.004183070734143257
2009-06-07,0.01427165325731039
2009-06-08,0.0
2009-06-09,0.006315616890788078
2009-06-10,0.004265091847628355
2009-06-11,0.0021325459238141775
2009-06-12,0.0
2009-06-13,0.0
2009-06-14,8.202099706977606e-05
2009-06-15,0.9800689220428467
2009-06-16,1.6463254690170288
2009-06-17,0.0007381889736279845
2009-06-18,0.187253937125206
2009-06-19,0.012057086452841759
2009-06-20,2.3542487621307373
2009-06-21,19.345226287841797
2009-06-22,4.497211456298828
2009-06-23,1.0125491619110107
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-27,0.006397638004273176
2009-06-28,0.2108759880065918
2009-06-29,31.697751998901367
2009-06-30,0.0022145670372992754
2009-07-01,0.01812664046883583
