basin,product,peak_timing,missed_peaks,mape_peak
02472500,MSWEP,0.4696969696969697,0.5522388059701493,43.86393696293229
02479155,CARAVAN,1.0289855072463767,0.6086956521739131,70.44428100389119
02479155,CHIRPS,0.5797101449275363,0.4782608695652174,43.97139975095792
02479155,MSWEP,0.6666666666666666,0.391304347826087,41.59138374893482
02479560,CARAVAN,0.6567164179104478,0.6176470588235294,61.64023359977703
02479560,CHIRPS,0.5373134328358209,0.4411764705882353,38.47303543369291
02479560,MSWEP,0.3283582089552239,0.3088235294117647,28.112400855137025
03170000,CARAVAN,0.7941176470588235,0.7971014492753623,63.206207040200766
03170000,CHIRPS,0.5,0.5507246376811594,38.986490618794804
03170000,MSWEP,0.39705882352941174,0.463768115942029,36.0188859256231
03281500,CARAVAN,0.65625,0.5846153846153846,57.24828762654525
03281500,CHIRPS,0.4375,0.36923076923076925,39.873252711850995
03281500,MSWEP,0.53125,0.35384615384615387,36.692263549186535
03285000,CARAVAN,0.8805970149253731,0.6617647058823529,63.54872965910003
03285000,CHIRPS,0.5522388059701493,0.4117647058823529,41.56044439583317
03285000,MSWEP,0.47761194029850745,0.29411764705882354,36.58551224844649
03439000,CARAVAN,1.0151515151515151,0.5606060606060606,73.51694085532355
03439000,CHIRPS,0.6212121212121212,0.6060606060606061,43.48150239776278
03439000,MSWEP,0.5454545454545454,0.3484848484848485,43.73461316797812
03460000,CARAVAN,0.6818181818181818,0.5757575757575758,58.441574012492595
03460000,CHIRPS,0.45454545454545453,0.5151515151515151,39.40111114590578
03460000,MSWEP,0.30303030303030304,0.5,31.268030409644183
03498500,CARAVAN,0.5588235294117647,0.7205882352941176,48.77371462169881
03498500,CHIRPS,0.38235294117647056,0.4117647058823529,37.49353247161013
03498500,MSWEP,0.2647058823529412,0.5,26.56183563243697
03574500,CARAVAN,0.39705882352941174,0.7391304347826086,50.407054975484286
03574500,CHIRPS,0.19117647058823528,0.37681159420289856,29.246602609471907
03574500,MSWEP,0.25,0.42028985507246375,28.688373523917576
03604000,CARAVAN,0.6417910447761194,0.6231884057971014,59.79421842703966
03604000,CHIRPS,0.373134328358209,0.4782608695652174,36.3345975788166
03604000,MSWEP,0.373134328358209,0.42028985507246375,37.43427803172344
05593575,CARAVAN,0.6764705882352942,0.6956521739130435,63.25243342801271
05593575,CHIRPS,0.3088235294117647,0.43478260869565216,36.44463484296427
05593575,MSWEP,0.20588235294117646,0.4057971014492754,28.4668858235378
05595730,CARAVAN,0.8955223880597015,0.7941176470588235,68.33675622856036
05595730,CHIRPS,0.40298507462686567,0.47058823529411764,38.28540460823847
05595730,MSWEP,0.26865671641791045,0.5294117647058824,33.93220527199019
06917000,CARAVAN,0.796875,0.5074626865671642,60.20130156550027
06917000,CHIRPS,0.390625,0.47761194029850745,38.61063621000279
06917000,MSWEP,0.28125,0.23880597014925373,31.790069498029528
06918460,CARAVAN,0.7285714285714285,0.6428571428571429,59.59078476219561
