basin_id,Peak-Timing,Missed-Peaks
CAMELS_UY_10,1.5,0.375
CAMELS_UY_11,1.2,0.5833333333333334
CAMELS_UY_16,0.25,0.21428571428571427
CAMELS_UY_2,1.7777777777777777,0.45454545454545453
CAMELS_UY_3,0.8181818181818182,0.5454545454545454
CAMELS_UY_5,1.2,0.6923076923076923
CAMELS_UY_6,1.1818181818181819,0.5
CAMELS_UY_7,1.25,0.4
CAMELS_UY_8,1.3333333333333333,0.4166666666666667
CAMELS_UY_9,2.111111111111111,0.2
