basin_id,Peak-Timing,Missed-Peaks
CAMELS_UY_10,1.8333333333333333,0.25
CAMELS_UY_11,0.9,0.5833333333333334
CAMELS_UY_16,0.75,0.5714285714285714
CAMELS_UY_2,1.3333333333333333,0.18181818181818182
CAMELS_UY_3,0.7272727272727273,0.45454545454545453
CAMELS_UY_5,1.3,0.6923076923076923
CAMELS_UY_6,1.3636363636363635,0.3333333333333333
CAMELS_UY_7,0.875,0.5
CAMELS_UY_8,1.2222222222222223,0.16666666666666666
CAMELS_UY_9,2.6666666666666665,0.3
