basin_id,Peak-Timing,Missed-Peaks
CAMELS_UY_10,1.6666666666666667,0.25
CAMELS_UY_11,1.2,0.5
CAMELS_UY_16,0.25,0.35714285714285715
CAMELS_UY_2,1.6666666666666667,0.18181818181818182
CAMELS_UY_3,0.5454545454545454,0.45454545454545453
CAMELS_UY_5,1.5,0.5384615384615384
CAMELS_UY_6,1.1818181818181819,0.16666666666666666
CAMELS_UY_7,0.75,0.4
CAMELS_UY_8,1.1111111111111112,0.16666666666666666
CAMELS_UY_9,2.5555555555555554,0.2
