basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
camels_01411300,0.8172826766967773,0.31118983030319214,0.5578439121324101,0.739339489272324,0.7938071469951019,0.9242163896560669,0.8596958518028259,-0.14102018136500763,-24.224727630615234,7.642508506774902,20.055004119873047,0.05,0.32075471698113206,27.049074172973633
camels_01487000,0.8352336287498474,0.2262045443058014,0.4756096553958944,0.8582389204940073,1.1221026318252667,0.933585524559021,1.0278615951538086,0.028458772683061823,10.923643112182617,12.27769660949707,-69.0362548828125,0.16666666666666666,0.30952380952380953,22.66927719116211
camels_01491000,0.6527005434036255,1.5270432233810425,1.2357359035736732,0.6277175860507636,0.682490421778311,0.8207646608352661,1.0752100944519043,0.04282814732814915,-34.64515686035156,0.8725690841674805,55.66381072998047,0.2777777777777778,0.37254901960784315,55.16117858886719
camels_01644000,0.7485857605934143,0.9656646847724915,0.9826823926236246,0.8483386540784539,0.9322448673224859,0.8677640557289124,0.9696016311645508,-0.016469993280495778,1.1673728227615356,-3.1410303115844727,66.92914581298828,0.22727272727272727,0.24528301886792453,34.699405670166016
camels_01664000,0.5889583826065063,1.8557449579238892,1.3622573023933067,0.7516035580740543,0.9331799153414551,0.7841589450836182,0.896808385848999,-0.06114842893363537,-5.678035259246826,-6.277072429656982,64.57755279541016,0.14285714285714285,0.3728813559322034,39.47046661376953
camels_01667500,0.6519122123718262,2.5968353748321533,1.6114699422676655,0.7606347894987999,0.8654189268834985,0.8097749948501587,0.9452452063560486,-0.026962294764862962,-1.2820403575897217,0.7064758539199829,72.07249450683594,0.35,0.3508771929824561,42.689903259277344
camels_02028500,0.4837939739227295,3.95318865776062,1.9882627235253947,0.6780572134471219,0.9804332035473924,0.7437498569488525,0.806092381477356,-0.11554613178995096,-11.23463249206543,-5.865426540374756,66.66612243652344,0.14285714285714285,0.37037037037037035,50.16616439819336
camels_02051500,0.8328582048416138,0.5068361759185791,0.7119242768150129,0.8074749513583693,0.8565788094633228,0.9157748222351074,0.9030341506004333,-0.047762269726454185,-15.391498565673828,0.9369857311248779,4.486624717712402,0.3684210526315789,0.2777777777777778,38.46306228637695
camels_02053200,0.7420428991317749,1.272505283355713,1.1280537590716644,0.7933373513716581,0.8600798092941309,0.8618097305297852,1.063523530960083,0.025885716457162082,-18.38688087463379,-38.112186431884766,82.81282043457031,0.875,0.5777777777777777,31.980886459350586
camels_02053800,0.7160296440124512,0.877374529838562,0.9366827263479145,0.7480894798892619,0.8054407221200258,0.847825288772583,0.9505181312561035,-0.031330696693149716,-19.356342315673828,-7.35375452041626,16.457107543945312,0.2,0.32142857142857145,37.311981201171875
camels_02056900,0.71092689037323,0.916136622428894,0.9571502611549004,0.8165265885221266,0.9316593990708629,0.8487492799758911,1.0782002210617065,0.050740003727155356,-6.243134498596191,-14.070829391479492,56.80669403076172,0.3,0.2459016393442623,42.51092529296875
