basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
camels_01411300,0.7600092887878418,0.4087332487106323,0.6393224919480248,0.7002746825582565,0.7485873391608219,0.8920225501060486,0.8776569962501526,-0.1229673532390171,-24.780258178710938,-5.749836444854736,39.7955436706543,0.2,0.5283018867924528,36.53470993041992
camels_01487000,0.7233858108520508,0.37975823879241943,0.6162452748641725,0.8279234002716961,1.119046243127424,0.8836212754249573,1.0435240268707275,0.04445686809944531,14.054725646972656,1.5081348419189453,-16.628843307495117,0.3333333333333333,0.4523809523809524,30.156124114990234
camels_01491000,0.6108191013336182,1.711192011833191,1.308125380777084,0.6053954558994663,0.6953562680046463,0.7914139032363892,1.1392723321914673,0.07930810765084335,-31.78302574157715,-12.365118980407715,72.42076110839844,0.2777777777777778,0.43137254901960786,58.081817626953125
camels_01644000,0.4425784945487976,2.141017436981201,1.4632215953098837,0.7105176664856998,0.9944203845196297,0.7205808758735657,1.0754575729370117,0.040883259274019826,5.340467929840088,-12.126035690307617,86.5726318359375,0.4090909090909091,0.6037735849056604,53.107173919677734
camels_01664000,0.5184800624847412,2.173936367034912,1.4744274709306362,0.7176589453885995,0.9014916456800668,0.738646388053894,0.9586857557296753,-0.024481667264360244,-12.28536605834961,-11.278326034545898,67.5561752319336,0.3333333333333333,0.5084745762711864,47.170379638671875
camels_01667500,0.5828393697738647,3.1121392250061035,1.7641256261973248,0.6565601199598103,0.7554938282812482,0.7638676762580872,0.9509162902832031,-0.024169728201360877,-15.370084762573242,-8.714424133300781,76.10881042480469,0.2,0.5263157894736842,51.0671501159668
camels_02028500,0.4903630018234253,3.9028823375701904,1.9755713952095455,0.5231522172803095,0.6802320156670151,0.711487889289856,0.7953221797943115,-0.1219639062808406,-32.0536994934082,-22.46489906311035,70.48816680908203,0.19047619047619047,0.48148148148148145,47.26811218261719
camels_02051500,0.702262282371521,0.902851939201355,0.9501852131039269,0.6243423693937677,0.6716962808812706,0.8611389398574829,0.8814549446105957,-0.058391506495794915,-33.285377502441406,-4.737110614776611,48.242652893066406,0.42105263157894735,0.5185185185185185,57.539493560791016
camels_02053200,0.6371798515319824,1.7897957563400269,1.337832484409026,0.638829587700911,0.7019363640354941,0.8052772283554077,1.0607056617736816,0.024737413918235085,-30.21816635131836,-53.69509506225586,88.06217956542969,0.75,0.6888888888888889,42.79186248779297
camels_02053800,0.6166493892669678,1.1844265460968018,1.0883136248787855,0.6399075215793198,0.7095361907756296,0.7896034717559814,0.9678959846496582,-0.020327462246935036,-28.75641632080078,-10.981891632080078,44.46090316772461,0.3,0.4642857142857143,46.92112731933594
