basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
CAMELS_UY_10,0.5135098099708557,0.6889282464981079,0.8300170157882957,0.5046840807755371,1.2358641150284768,0.8684231638908386,1.4152029752731323,0.3250181167006027,46.31821060180664,-29.4158992767334,74.39037322998047,2.0588235294117645,0.6666666666666666,33.628055572509766
CAMELS_UY_11,0.026447653770446777,2.4556493759155273,1.5670511720794338,0.48288327407914555,1.2492426110953403,0.6476045846939087,1.2847899198532104,0.17599569938509674,13.573262214660645,72.06533813476562,43.072166442871094,0.875,0.3,47.73819351196289
CAMELS_UY_15,0.81992506980896,0.7036440968513489,0.8388349640133921,0.7346213975825301,0.9518661044284192,0.9117274880409241,1.2455949783325195,0.09854458949212393,-5.269506931304932,-9.644881248474121,-28.34058952331543,0.4444444444444444,0.29310344827586204,27.670246124267578
CAMELS_UY_16,0.3248971104621887,5.468795299530029,2.3385455521605794,0.6190661154378874,0.9086308843940528,0.633295476436615,1.047855019569397,0.01887968527268111,-8.532703399658203,-4.313296318054199,-96.1928939819336,1.0,0.3548387096774194,44.51970672607422
CAMELS_UY_2,0.5546392798423767,2.7348108291625977,1.6537263465164356,0.7053858925794059,1.2042688802256842,0.8356238603591919,1.1343584060668945,0.08791136578824799,32.35513687133789,-15.342493057250977,69.13888549804688,1.9473684210526316,0.8,51.401756286621094
CAMELS_UY_3,0.8372491002082825,1.536408543586731,1.23951948092264,0.8597947185851338,1.0817767058961378,0.9290032386779785,1.0890480279922485,0.049578858376215715,11.198064804077148,-22.27269744873047,69.82810974121094,0.6190476190476191,0.3469387755102041,28.789201736450195
CAMELS_UY_5,0.7669963836669922,5.058816432952881,2.2491812805892017,0.6830194158660738,1.100675742608707,0.9045491218566895,1.2850091457366943,0.11290114030541863,16.609941482543945,-1.5220950841903687,-66.87418365478516,0.75,0.5,32.416385650634766
CAMELS_UY_6,0.832786500453949,1.6109793186187744,1.2692436009760988,0.7489065159791628,1.1593770434458528,0.9433091282844543,1.1855614185333252,0.10178041574936839,15.694555282592773,-18.353553771972656,85.25968170166016,1.1,0.5641025641025641,22.861595153808594
CAMELS_UY_7,0.5507968664169312,7.947950839996338,2.819211031476065,0.5693879258600109,1.0202298577986837,0.7898809313774109,1.3753231763839722,0.14161540949378934,0.12020613998174667,-12.417013168334961,65.19617462158203,1.105263157894737,0.6122448979591837,35.788883209228516
CAMELS_UY_8,0.6101561188697815,6.09088659286499,2.467972162092796,0.361312540943026,1.1293765519008483,0.8515046834945679,1.607562780380249,0.1941414615792085,10.095902442932129,-1.5081831216812134,-81.26366424560547,0.6190476190476191,0.3888888888888889,38.857139587402344
CAMELS_UY_9,0.8487922549247742,0.8134672045707703,0.9019241678604528,0.8612589133064826,0.9137646727230078,0.922545313835144,1.0762451887130737,0.04712144595641679,-4.949023723602295,-34.680355072021484,83.81352233886719,1.8333333333333333,0.5588235294117647,29.655561447143555
