basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
CAMELS_UY_10,0.5885832905769348,0.5826151967048645,0.7632923402634567,0.6197709645903077,1.1160699992847485,0.8516703844070435,1.3303031921386719,0.25855912676000464,29.883054733276367,-36.63637161254883,44.71806335449219,2.1176470588235294,0.717948717948718,31.309049606323242
CAMELS_UY_11,-0.2905995845794678,3.255356550216675,1.8042606658176292,0.2619877835501586,1.331576388231075,0.5955531597137451,1.5207128524780273,0.3217923692307877,22.59081268310547,44.256248474121094,18.213336944580078,1.0,0.36,45.83474349975586
CAMELS_UY_15,0.6856658458709717,1.2282629013061523,1.1082702293692421,0.4884523698641422,0.8729236668285485,0.8497639894485474,1.4721882343292236,0.18946476302668602,-12.463690757751465,-24.105670928955078,-54.643558502197266,0.3888888888888889,0.43103448275862066,34.9691047668457
CAMELS_UY_16,0.1896759271621704,6.564179420471191,2.5620654598333727,0.29537806643200526,0.9699841652901451,0.6103448867797852,1.5863105058670044,0.23131057333578273,-6.285525798797607,-22.925039291381836,-47.39712905883789,1.0,0.41935483870967744,44.55287170410156
CAMELS_UY_2,0.4772723317146301,3.209895372390747,1.7916180877605437,0.501118378983032,1.3408972545611793,0.8667615652084351,1.338997721672058,0.22180792502029367,44.90428161621094,-18.990650177001953,-31.94112205505371,1.7894736842105263,0.6666666666666666,35.61473846435547
CAMELS_UY_3,0.5756498575210571,4.005969524383545,2.0014918247106444,0.5796254936834375,1.2677597065879207,0.8717427253723145,1.297606348991394,0.16569685174860393,35.56528091430664,-25.676185607910156,46.41740798950195,0.5714285714285714,0.4489795918367347,42.426246643066406
CAMELS_UY_5,0.5691838264465332,9.353589057922363,3.0583637877012544,0.49436379271615005,1.1384557021820412,0.833599328994751,1.4569560289382935,0.1810147610954333,22.40976333618164,-20.57796287536621,-80.87633514404297,0.75,0.5370370370370371,39.76405334472656
CAMELS_UY_6,0.6167234182357788,3.6925883293151855,1.9216108683381206,0.5259886556637625,1.2826029397430185,0.897472620010376,1.3664839267730713,0.20101638735556704,31.11673355102539,-21.345687866210938,72.97283172607422,1.3,0.5641025641025641,37.90049743652344
CAMELS_UY_7,0.3695839047431946,11.154232025146484,3.339795207066817,0.34636637058610853,1.0799574487718286,0.7341701984405518,1.5917586088180542,0.22327996329820538,6.2623291015625,-18.730247497558594,-266.80926513671875,1.263157894736842,0.673469387755102,45.363189697265625
CAMELS_UY_8,0.5154600143432617,7.57041072845459,2.751437938325084,0.25626569232256424,1.050748356551855,0.7953726649284363,1.7132271528244019,0.2279056005170922,3.3435542583465576,-22.90264129638672,-93.54712677001953,0.8095238095238095,0.3148148148148148,46.065650939941406
CAMELS_UY_9,0.7992791533470154,1.079837679862976,1.0391523852943687,0.8128729508324877,0.893174188712542,0.8967942595481873,1.113812804222107,0.07033923062168536,-9.76806640625,-38.19575881958008,69.73355865478516,1.6111111111111112,0.5588235294117647,33.99067306518555
