date,basin,QObs_mm_d_obs,Q_sim_seed_444,Q_sim_seed_777,Q_sim_seed_666,Q_sim_seed_333,Q_sim_seed_111,Q_sim_seed_888,Q_sim_seed_222,Q_sim_seed_555,Q_sim_mean
1997-04-09,CAMELS_UY_10,0.032729983,0.07674813,0.17467391,0.28452575,0.22955525,0.13671148,0.27387214,0.24247348,0.28127468,0.21247935
1997-04-10,CAMELS_UY_10,0.032624245,0.058603883,0.1469953,0.2860365,0.19523263,0.113622904,0.28064013,0.25809586,0.28403425,0.20290768
1997-04-11,CAMELS_UY_10,0.031195402,0.042494655,0.13596058,0.29571176,0.17380977,0.08516359,0.29088867,0.23130095,0.2819649,0.19216186
1997-04-12,CAMELS_UY_10,0.032782912,0.043144703,0.14053309,0.2758696,0.17678785,0.07805443,0.26239502,0.2220788,0.27821612,0.18463495
1997-04-13,CAMELS_UY_10,0.036143303,0.048713684,0.16211462,0.26500297,0.18736863,0.099960566,0.26793694,0.2154913,0.25949192,0.18826008
1997-04-14,CAMELS_UY_10,0.036183,0.041369915,0.16665757,0.24293149,0.17920828,0.10821104,0.26223445,0.22604287,0.25501776,0.18520917
1997-04-15,CAMELS_UY_10,0.0346483,0.03489256,0.17319787,0.25359452,0.16936922,0.11010897,0.26533735,0.23061347,0.25981593,0.18711624
1997-04-16,CAMELS_UY_10,0.03448963,-0.008516073,0.15082192,0.23426974,0.13507593,0.08795655,0.26833355,0.25994623,0.23486233,0.17034377
1997-04-17,CAMELS_UY_10,0.03448963,-0.029972553,0.16702056,0.27603114,0.08721256,0.044805765,0.30735934,0.18532145,0.27959156,0.16467123
1997-04-18,CAMELS_UY_10,0.0363549,0.049106598,0.2639464,0.31553888,0.19928062,0.14450014,0.2530849,0.210868,0.33809066,0.22180203
1997-04-19,CAMELS_UY_10,0.04089272,0.10671151,0.29861617,0.29093874,0.22588253,0.09978354,0.31630433,0.23820198,0.38215125,0.24482375
1997-04-20,CAMELS_UY_10,0.044266224,0.2074163,0.4139744,0.42865038,0.3527367,0.32767534,0.33562565,0.28046417,0.4990269,0.3556962
1997-04-21,CAMELS_UY_10,0.048790812,0.27977145,0.46509457,0.3881873,0.43269897,0.33925962,0.33062327,0.3702737,0.5488728,0.39434773
1997-04-22,CAMELS_UY_10,0.055617213,0.2814927,0.52263296,0.41586125,0.4519341,0.45443845,0.35596,0.3973186,0.5415633,0.42765015
1997-04-23,CAMELS_UY_10,0.057204843,0.26233888,0.57080615,0.3785292,0.44571292,0.5080391,0.34849644,0.4165392,0.52648485,0.43211836
1997-04-24,CAMELS_UY_10,0.061292768,0.22548354,0.625302,0.37283957,0.42046118,0.54789805,0.3753202,0.46303535,0.5071162,0.442182
1997-04-25,CAMELS_UY_10,0.06407094,0.31620598,0.73216695,0.51272666,0.52526665,0.67828095,0.38610268,0.44549155,0.6523574,0.5310748
1997-04-26,CAMELS_UY_10,0.06806636,0.35708332,0.79480475,0.49116302,0.6307657,0.7176302,0.42158628,0.5187954,0.69675446,0.57857287
1997-04-27,CAMELS_UY_10,0.07297444,0.3662609,0.8934681,0.48084354,0.6761421,0.79498273,0.40179026,0.5279361,0.7064676,0.6059864
1997-04-28,CAMELS_UY_10,0.075924635,0.35756874,0.9493625,0.48020232,0.65632015,0.80845356,0.40150726,0.52316856,0.7015641,0.6097684
1997-04-29,CAMELS_UY_10,0.07620251,0.35199058,1.0154399,0.475852,0.6577242,0.8162073,0.41845894,0.51367545,0.71000916,0.6199197
1997-04-30,CAMELS_UY_10,0.075990796,0.33951306,1.0596064,0.4415661,0.62716573,0.7937581,0.39570653,0.5082278,0.702507,0.6085064
1997-05-01,CAMELS_UY_10,0.07331848,0.31959367,1.0893686,0.4082513,0.555917,0.7449557,0.37058723,0.49656427,0.6790335,0.5830339
1997-05-02,CAMELS_UY_10,0.073040605,0.3463292,1.1192403,0.40731514,0.50293386,0.68190116,0.3750316,0.49791515,0.69233704,0.57787544
1997-05-03,CAMELS_UY_10,0.073040605,0.2911384,0.97442216,0.41893113,0.4727583,0.5922077,0.39129364,0.44985175,0.6532401,0.5304804
1997-05-04,CAMELS_UY_10,0.071691275,0.28821373,0.93832505,0.3904947,0.46465564,0.53462064,0.38530648,0.4314021,0.65103805,0.51050705
1997-05-05,CAMELS_UY_10,0.067272544,0.24132419,0.80266935,0.3723365,0.41775608,0.47137153,0.36472666,0.38294518,0.5971781,0.4562884
1997-05-06,CAMELS_UY_10,0.066809535,0.2141583,0.68174446,0.35034847,0.36896455,0.42015207,0.3505255,0.3517002,0.56353295,0.4126408
1997-05-07,CAMELS_UY_10,0.061636686,0.18578625,0.5931798,0.32350206,0.31133735,0.37730896,0.3310175,0.33947456,0.53264284,0.37428117
1997-05-08,CAMELS_UY_10,0.055167437,0.17222404,0.52498007,0.32512355,0.27185142,0.34589517,0.34157133,0.33869553,0.5193621,0.3549629
1997-05-09,CAMELS_UY_10,0.050285697,0.15503502,0.4655571,0.30711997,0.23404622,0.31309974,0.33009183,0.3446766,0.49566233,0.33066112
1997-05-10,CAMELS_UY_10,0.04453087,0.12246859,0.37052393,0.2934289,0.20795381,0.26302993,0.3091643,0.31052434,0.42705512,0.2880186
1997-05-11,CAMELS_UY_10,0.040337086,0.11166668,0.33469164,0.29344952,0.19758654,0.24258661,0.3071103,0.29645538,0.39966643,0.27290165
1997-05-12,CAMELS_UY_10,0.038220286,0.0972811,0.2945509,0.26921463,0.1743449,0.21593904,0.29032934,0.28627932,0.3750478,0.25037336
1997-05-13,CAMELS_UY_10,0.03452921,0.09323478,0.25659287,0.27872527,0.16011262,0.19319546,0.30233252,0.27305973,0.35695434,0.23927595
1997-05-14,CAMELS_UY_10,0.03288877,0.08070803,0.22784781,0.26741517,0.1421634,0.16347206,0.2768818,0.25663316,0.3394575,0.21932237
1997-05-15,CAMELS_UY_10,0.032624245,0.06954813,0.21914399,0.261953,0.13964164,0.1514951,0.2740568,0.24513769,0.31508708,0.20950793
1997-05-16,CAMELS_UY_10,0.03048098,0.06658554,0.21052682,0.25293052,0.13809133,0.15286207,0.28463817,0.24565637,0.30839717,0.207461
1997-05-17,CAMELS_UY_10,0.02735877,0.0503788,0.19555318,0.23623097,0.12294042,0.1478113,0.26790702,0.24387467,0.2898463,0.19431783
1997-05-18,CAMELS_UY_10,0.062060118,-0.09678292,0.37787473,0.1252166,0.09134424,0.16354382,0.3111198,0.13394582,0.20770359,0.16424571
1997-05-19,CAMELS_UY_10,0.6389501,1.365978,2.0674286,0.19352615,1.7265546,1.8344553,1.410836,1.0643665,1.8416629,1.438101
1997-05-20,CAMELS_UY_10,1.6596537,4.487222,5.7083073,4.4397993,4.33997,4.893753,5.661829,4.5616674,6.954281,5.1308537
1997-05-21,CAMELS_UY_10,2.2435422,8.178737,11.431121,6.5087957,10.11832,8.698724,9.01744,10.827788,12.413826,9.6493435
1997-05-22,CAMELS_UY_10,2.7505667,10.434943,16.56097,10.454509,14.615161,11.837528,13.476412,15.827214,14.873795,13.510067
1997-05-23,CAMELS_UY_10,3.2703576,12.062134,16.69522,13.290553,16.196583,16.517162,17.056728,17.130707,14.958919,15.488502
1997-05-24,CAMELS_UY_10,3.5870214,12.500817,14.905171,12.627667,15.399512,17.030357,17.76728,15.573489,13.298858,14.887895
1997-05-25,CAMELS_UY_10,3.6919057,11.514972,12.435607,10.397786,13.1121,15.450261,15.941007,13.008198,11.395025,12.906869
1997-05-26,CAMELS_UY_10,3.8262126,9.9432955,9.898606,8.169393,10.526193,12.988063,13.272045,9.803685,9.536117,10.517175
