basin_id,NSE,MSE,RMSE,KGE,Alpha-NSE,Pearson-r,Beta-KGE,Beta-NSE,FHV,FMS,FLV,Peak-Timing,Missed-Peaks,Peak-MAPE
camels_01022500,0.7495362758636475,1.558084487915039,1.2482325456080046,0.8670142162605841,0.9987968912265783,0.875565767288208,0.9530969858169556,-0.04350816423916418,3.0693631172180176,-6.344703674316406,41.90873336791992,0.2727272727272727,0.28125,36.178741455078125
camels_01031500,0.80076664686203,2.0440638065338135,1.4297075947667808,0.8477842936678166,0.9015903737211883,0.895542562007904,1.0507327318191528,0.034540260510124536,-8.391372680664062,-16.757488250732422,64.91500854492188,0.2727272727272727,0.18181818181818182,30.384523391723633
camels_01047000,0.7614476084709167,2.85581636428833,1.6899160820254744,0.7524028111087957,0.802423781036124,0.8779562711715698,0.9141318798065186,-0.060452438575482895,-17.735837936401367,-13.2081937789917,18.77370262145996,0.36363636363636365,0.2702702702702703,35.8314323425293
camels_01052500,0.8413400650024414,1.9542356729507446,1.3979397958963558,0.8673421455605661,0.8974133016381807,0.9175279140472412,1.016505479812622,0.010619261979023157,-9.976896286010742,-10.814295768737793,46.96964645385742,0.16666666666666666,0.3157894736842105,33.65745544433594
camels_01054200,0.6036117076873779,13.159534454345703,3.627607262969036,0.5575946909556261,0.61760665831197,0.7995343208312988,0.9035049080848694,-0.050457515225611156,-39.2086067199707,-6.626186370849609,7.239662170410156,0.5,0.3684210526315789,51.91541290283203
camels_01055000,0.6852455735206604,4.830583095550537,2.1978587524112045,0.6821605477771675,0.7397568396420044,0.8345642685890198,0.9230166673660278,-0.04757537392327205,-27.795299530029297,-6.508074760437012,26.347278594970703,0.5833333333333334,0.4473684210526316,49.90668487548828
camels_01057000,0.7229065299034119,2.4636874198913574,1.5696137804859378,0.7966015949547617,0.8685092734688016,0.8509945869445801,0.9566584825515747,-0.03127838252991842,-10.908299446105957,-7.553389549255371,44.57674026489258,0.38461538461538464,0.43243243243243246,40.120853424072266
camels_01073000,0.8018924593925476,1.883797526359558,1.3725150368427874,0.7390639602782987,0.763053877201296,0.9076387882232666,1.0584256649017334,0.03179390188545502,-26.361116409301758,-25.465084075927734,68.70006561279297,0.45454545454545453,0.35294117647058826,34.04573059082031
camels_01078000,0.7197988033294678,1.3607120513916016,1.1664956285351444,0.8589919049653014,0.9953560019811968,0.8592755794525146,0.9923610091209412,-0.006165165946870776,7.489120960235596,-3.025007963180542,45.816619873046875,0.07692307692307693,0.40625,38.220726013183594
camels_01123000,0.6460543274879456,3.227052688598633,1.7963999244596491,0.7266851908284857,0.8612273548990246,0.8106218576431274,0.8600748181343079,-0.09215375158461915,-25.180747985839844,-18.832273483276367,46.35991287231445,0.25,0.4090909090909091,52.935646057128906
camels_01134500,0.7495198249816895,2.3613953590393066,1.536683233148363,0.7325540890480298,0.7743884603160688,0.8724241256713867,0.9340367913246155,-0.04464298124445724,-23.646392822265625,-10.32045841217041,46.39378356933594,0.25,0.3142857142857143,39.215599060058594
camels_01137500,0.707287073135376,3.5392134189605713,1.8812797290569447,0.7146282524122938,0.8153052225583012,0.8516692519187927,0.8408684134483337,-0.12934862934979496,-22.56583023071289,13.232839584350586,6.049385070800781,0.16666666666666666,0.3157894736842105,51.604888916015625
camels_01139000,0.7230899333953857,1.0873643159866333,1.0427676231963827,0.7717863262804839,0.8464746213548592,0.8533545732498169,0.9162948131561279,-0.0712494387278505,-18.37134552001953,-1.7751905918121338,24.14060401916504,0.46153846153846156,0.42857142857142855,39.884944915771484
camels_01139800,0.7369811534881592,0.9362080693244934,0.9675784564181312,0.7685836358993849,0.8547341296549646,0.8667646646499634,0.878757655620575,-0.1189753650158507,-14.67908763885498,-2.7659268379211426,41.6636848449707,0.3076923076923077,0.47058823529411764,44.683998107910156
camels_01142500,0.6463527679443359,2.160202741622925,1.4697628181522775,0.7346917104476253,0.8426123075343991,0.8084442019462585,0.9055331945419312,-0.07785776906404504,-18.09556770324707,-0.12404235452413559,31.628387451171875,0.45454545454545453,0.36666666666666664,44.40652847290039
camels_01144000,0.7006221413612366,1.9124964475631714,1.3829303842070906,0.7459943573795794,0.844753431510021,0.8435061573982239,0.873797595500946,-0.10430157613023038,-12.6026611328125,-0.5967923998832703,19.357364654541016,0.08333333333333333,0.375,35.81682205200195
camels_01162500,0.6284003257751465,2.0864150524139404,1.4444428172876698,0.7354657368553956,0.8474556931992641,0.7965469360351562,0.9270927906036377,-0.05911888283009721,-15.453947067260742,-14.245430946350098,72.6865234375,0.6363636363636364,0.5185185185185185,55.17637634277344
camels_01169000,0.5449413061141968,7.261101245880127,2.6946430646525577,0.611388958549522,0.7311248675418306,0.7415395379066467,0.8908079862594604,-0.06950698045748846,-20.1156005859375,-12.617749214172363,46.145023345947266,0.5,0.4411764705882353,43.269798278808594
camels_01170100,0.5518333315849304,4.772716999053955,2.1846548924381524,0.668225473117339,0.8123895204430148,0.749868631362915,0.8890452980995178,-0.08099814085668172,-13.042031288146973,-4.166811943054199,46.44015121459961,0.6153846153846154,0.34285714285714286,40.30217361450195
camels_01181000,0.44685429334640503,11.899906158447266,3.449624060451699,0.516526085079607,0.6500109077196636,0.6690429449081421,1.041498064994812,0.0200493345571363,-24.483356475830078,-13.53640079498291,43.073307037353516,0.25,0.30303030303030304,34.30301284790039
