basin_id,Peak-Timing,Missed-Peaks
CAMELS_UY_10,2.0,0.25
CAMELS_UY_11,1.1,0.6666666666666666
CAMELS_UY_16,0.25,0.5714285714285714
CAMELS_UY_2,1.7777777777777777,0.36363636363636365
CAMELS_UY_3,0.8181818181818182,0.5454545454545454
CAMELS_UY_5,1.3,0.6923076923076923
CAMELS_UY_6,1.1818181818181819,0.5
CAMELS_UY_7,1.125,0.6
CAMELS_UY_8,1.2222222222222223,0.5833333333333334
CAMELS_UY_9,2.5555555555555554,0.3
